# NPTS  NS CUEDGE  CUHITE   DSPACE  STPDEG  STEPMM  START    STOP     SCALE
# 468   3  84294. 200000. 1.92017   4000.   3150.  85290.  75506.    2.000
# DELTA:     50.      5.     22.     36.     48.
#DELEND:  84788.  83804.  81216.  76752.  71076.
#   SEC:   2.000   2.000   2.000   2.000   2.000
#OFFSET: 1140. 1608.  401.    4.    4.    6.  137.  4.    6.   18.  641.    3.    2.    5.   61.   20.   93.  232.     0.    0.    0.    0.    0.    0.
#SINGLE XTAL CUINSE2 CHALCOPYRITE                                  7   7  5-30-83
    84615. 2.54588E+05 2.63084E+05 1.27443E+04
    84610. 2.53954E+05 2.62417E+05 1.26758E+04
    84605. 2.54124E+05 2.62623E+05 1.26988E+04
    84600. 2.53850E+05 2.62341E+05 1.26843E+04
    84595. 2.53891E+05 2.62446E+05 1.27378E+04
    84590. 2.54576E+05 2.63216E+05 1.29453E+04
    84585. 2.54663E+05 2.63329E+05 1.29638E+04
    84580. 2.54231E+05 2.62850E+05 1.28738E+04
    84575. 2.54398E+05 2.63065E+05 1.29358E+04
    84570. 2.54572E+05 2.63252E+05 1.30038E+04
    84565. 2.54527E+05 2.63225E+05 1.30218E+04
    84560. 2.54183E+05 2.62889E+05 1.30558E+04
    84555. 2.54387E+05 2.63124E+05 1.30938E+04
    84550. 2.53632E+05 2.62309E+05 1.29698E+04
    84545. 2.53779E+05 2.62504E+05 1.30058E+04
    84540. 2.53711E+05 2.62423E+05 1.30578E+04
    84535. 2.53806E+05 2.62573E+05 1.30878E+04
    84530. 2.53443E+05 2.62177E+05 1.31223E+04
    84525. 2.53673E+05 2.62465E+05 1.31653E+04
    84520. 2.53002E+05 2.61739E+05 1.30518E+04
    84515. 2.53242E+05 2.62024E+05 1.30948E+04
    84510. 2.52940E+05 2.61718E+05 1.31593E+04
    84505. 2.53206E+05 2.62026E+05 1.32078E+04
    84500. 2.54107E+05 2.63049E+05 1.34943E+04
    84495. 2.54317E+05 2.63286E+05 1.35813E+04
    84490. 2.52789E+05 2.61595E+05 1.32793E+04
    84485. 2.52997E+05 2.61858E+05 1.33278E+04
    84480. 2.50979E+05 2.59652E+05 1.29903E+04
    84475. 2.51198E+05 2.59921E+05 1.30453E+04
    84470. 2.51339E+05 2.60108E+05 1.32198E+04
    84465. 2.51797E+05 2.60612E+05 1.32753E+04
    84460. 2.51716E+05 2.60529E+05 1.34003E+04
    84455. 2.51748E+05 2.60576E+05 1.34403E+04
    84450. 2.52445E+05 2.61346E+05 1.36928E+04
    84445. 2.52573E+05 2.61517E+05 1.37278E+04
    84440. 2.51574E+05 2.60421E+05 1.36693E+04
    84435. 2.51689E+05 2.60599E+05 1.36873E+04
    84430. 2.51963E+05 2.60922E+05 1.38693E+04
    84425. 2.52106E+05 2.61099E+05 1.39708E+04
    84420. 2.50991E+05 2.59896E+05 1.39283E+04
    84415. 2.51205E+05 2.60151E+05 1.39608E+04
    84410. 2.51709E+05 2.60726E+05 1.41528E+04
    84405. 2.51660E+05 2.60700E+05 1.42468E+04
    84400. 2.51470E+05 2.60489E+05 1.43853E+04
    84395. 2.51864E+05 2.60887E+05 1.45548E+04
    84390. 2.49928E+05 2.58771E+05 1.42703E+04
    84385. 2.50040E+05 2.58935E+05 1.44408E+04
    84380. 2.50029E+05 2.58943E+05 1.46093E+04
    84375. 2.50348E+05 2.59314E+05 1.47668E+04
    84370. 2.51470E+05 2.60558E+05 1.52528E+04
    84365. 2.51704E+05 2.60858E+05 1.54398E+04
    84360. 2.50432E+05 2.59461E+05 1.54388E+04
    84355. 2.50551E+05 2.59619E+05 1.56348E+04
    84350. 2.50747E+05 2.59853E+05 1.60613E+04
    84345. 2.50891E+05 2.60029E+05 1.63008E+04
    84340. 2.50463E+05 2.59563E+05 1.66128E+04
    84335. 2.50609E+05 2.59757E+05 1.68973E+04
    84330. 2.49165E+05 2.58212E+05 1.71793E+04
    84325. 2.49428E+05 2.58521E+05 1.75208E+04
    84320. 2.49664E+05 2.58802E+05 1.83013E+04
    84315. 2.49780E+05 2.58969E+05 1.88503E+04
    84310. 2.49104E+05 2.58223E+05 1.96293E+04
    84305. 2.49514E+05 2.58715E+05 2.05448E+04
    84300. 2.50507E+05 2.59815E+05 2.21398E+04
    84295. 2.50668E+05 2.60028E+05 2.35713E+04
    84290. 2.49512E+05 2.58776E+05 2.58373E+04
    84285. 2.49699E+05 2.58998E+05 2.85503E+04
    84280. 2.50206E+05 2.59571E+05 3.43628E+04
    84275. 2.50372E+05 2.59772E+05 4.22278E+04
    84270. 2.48729E+05 2.57983E+05 5.60163E+04
    84265. 2.48859E+05 2.58139E+05 6.90043E+04
    84260. 2.50532E+05 2.60006E+05 8.37428E+04
    84255. 2.50905E+05 2.60426E+05 9.30623E+04
    84250. 2.49640E+05 2.59061E+05 1.02885E+05
    84245. 2.49756E+05 2.59231E+05 1.13400E+05
    84240. 2.47923E+05 2.57273E+05 1.30315E+05
    84235. 2.48177E+05 2.57631E+05 1.48519E+05
    84230. 2.47706E+05 2.57351E+05 1.69783E+05
    84225. 2.47486E+05 2.57321E+05 1.81379E+05
    84220. 2.46507E+05 2.56325E+05 1.85952E+05
    84215. 2.46653E+05 2.56361E+05 1.83662E+05
    84210. 2.45808E+05 2.55068E+05 1.75544E+05
    84205. 2.45510E+05 2.54460E+05 1.69388E+05
    84200. 2.47379E+05 2.56409E+05 1.68255E+05
    84195. 2.47851E+05 2.56966E+05 1.67940E+05
    84190. 2.46780E+05 2.55954E+05 1.67538E+05
    84185. 2.47243E+05 2.56553E+05 1.68100E+05
    84180. 2.47468E+05 2.56890E+05 1.67826E+05
    84175. 2.47473E+05 2.56958E+05 1.68112E+05
    84170. 2.47751E+05 2.57292E+05 1.71370E+05
    84165. 2.47675E+05 2.57238E+05 1.78118E+05
    84160. 2.47903E+05 2.57499E+05 1.83812E+05
    84155. 2.47337E+05 2.56896E+05 1.89260E+05
    84150. 2.46936E+05 2.56478E+05 1.91718E+05
    84145. 2.47393E+05 2.56977E+05 1.92195E+05
    84140. 2.47461E+05 2.57083E+05 1.90046E+05
    84135. 2.47259E+05 2.56882E+05 1.85391E+05
    84130. 2.47694E+05 2.57360E+05 1.82660E+05
    84125. 2.47580E+05 2.57262E+05 1.79064E+05
    84120. 2.47646E+05 2.57374E+05 1.78275E+05
    84115. 2.46353E+05 2.55949E+05 1.76955E+05
    84110. 2.46485E+05 2.56134E+05 1.77123E+05
    84105. 2.45995E+05 2.55645E+05 1.76134E+05
    84100. 2.46045E+05 2.55809E+05 1.75237E+05
    84095. 2.45237E+05 2.55115E+05 1.72985E+05
    84090. 2.45312E+05 2.55451E+05 1.71555E+05
    84085. 2.45391E+05 2.55743E+05 1.70577E+05
    84080. 2.45339E+05 2.55614E+05 1.71091E+05
    84075. 2.44076E+05 2.53767E+05 1.71775E+05
    84070. 2.44261E+05 2.53574E+05 1.73692E+05
    84065. 2.43646E+05 2.52555E+05 1.74442E+05
    84060. 2.44319E+05 2.53287E+05 1.75594E+05
    84055. 2.46247E+05 2.55592E+05 1.77957E+05
    84050. 2.47067E+05 2.56717E+05 1.79167E+05
    84045. 2.47696E+05 2.57614E+05 1.80541E+05
    84040. 2.47709E+05 2.57750E+05 1.81363E+05
    84035. 2.47335E+05 2.57378E+05 1.82033E+05
    84030. 2.47469E+05 2.57557E+05 1.83158E+05
    84025. 2.47566E+05 2.57681E+05 1.83738E+05
    84020. 2.47878E+05 2.58023E+05 1.84556E+05
    84015. 2.47394E+05 2.57494E+05 1.84455E+05
    84010. 2.47595E+05 2.57740E+05 1.84722E+05
    84005. 2.46876E+05 2.56966E+05 1.83930E+05
    84000. 2.47219E+05 2.57348E+05 1.84321E+05
    83995. 2.47276E+05 2.57443E+05 1.84005E+05
    83990. 2.47906E+05 2.58148E+05 1.84400E+05
    83985. 2.46869E+05 2.57023E+05 1.83201E+05
    83980. 2.46859E+05 2.57051E+05 1.82839E+05
    83975. 2.46800E+05 2.57009E+05 1.81931E+05
    83970. 2.47216E+05 2.57474E+05 1.81803E+05
    83965. 2.45767E+05 2.55881E+05 1.80135E+05
    83960. 2.45948E+05 2.56104E+05 1.79883E+05
    83955. 2.45582E+05 2.55711E+05 1.78844E+05
    83950. 2.46023E+05 2.56224E+05 1.79040E+05
    83945. 2.45576E+05 2.55763E+05 1.78077E+05
    83940. 2.45835E+05 2.56065E+05 1.78001E+05
    83935. 2.44861E+05 2.55009E+05 1.76816E+05
    83930. 2.45299E+05 2.55520E+05 1.76946E+05
    83925. 2.45972E+05 2.56291E+05 1.77272E+05
    83920. 2.46257E+05 2.56623E+05 1.77411E+05
    83915. 2.46423E+05 2.56833E+05 1.77470E+05
    83910. 2.46534E+05 2.56981E+05 1.77849E+05
    83905. 2.45887E+05 2.56292E+05 1.77835E+05
    83900. 2.46247E+05 2.56688E+05 1.78711E+05
    83895. 2.45632E+05 2.56034E+05 1.78878E+05
    83890. 2.45718E+05 2.56158E+05 1.79737E+05
    83885. 2.45955E+05 2.56417E+05 1.80646E+05
    83880. 2.45795E+05 2.56294E+05 1.81449E+05
    83875. 2.45481E+05 2.55941E+05 1.81926E+05
    83870. 2.45613E+05 2.56119E+05 1.82970E+05
    83865. 2.45547E+05 2.56056E+05 1.83525E+05
    83860. 2.45789E+05 2.56318E+05 1.84172E+05
    83855. 2.45135E+05 2.55611E+05 1.84183E+05
    83850. 2.45256E+05 2.55754E+05 1.84720E+05
    83845. 2.45170E+05 2.55674E+05 1.85042E+05
    83840. 2.45183E+05 2.55709E+05 1.85400E+05
    83835. 2.45055E+05 2.55615E+05 1.85721E+05
    83830. 2.45195E+05 2.55779E+05 1.86548E+05
    83825. 2.45130E+05 2.55742E+05 1.86865E+05
    83820. 2.44718E+05 2.55298E+05 1.86903E+05
    83815. 2.44799E+05 2.55433E+05 1.87287E+05
    83810. 2.44433E+05 2.55030E+05 1.87335E+05
    83805. 2.44462E+05 2.55095E+05 1.87580E+05
    83800. 2.44097E+05 2.54730E+05 1.86960E+05
    83778. 2.44319E+05 2.55098E+05 1.86321E+05
    83756. 2.43984E+05 2.54819E+05 1.84644E+05
    83734. 2.43619E+05 2.54525E+05 1.83329E+05
    83712. 2.43231E+05 2.54224E+05 1.82312E+05
    83690. 2.42878E+05 2.53914E+05 1.81590E+05
    83668. 2.42667E+05 2.53759E+05 1.81707E+05
    83646. 2.42372E+05 2.53577E+05 1.82622E+05
    83624. 2.41911E+05 2.53175E+05 1.83646E+05
    83602. 2.41642E+05 2.52966E+05 1.84032E+05
    83580. 2.41355E+05 2.52736E+05 1.84099E+05
    83558. 2.41007E+05 2.52459E+05 1.84168E+05
    83536. 2.40741E+05 2.52245E+05 1.83952E+05
    83514. 2.40399E+05 2.51967E+05 1.82941E+05
    83492. 2.40132E+05 2.51786E+05 1.82610E+05
    83470. 2.39532E+05 2.51218E+05 1.82789E+05
    83448. 2.39276E+05 2.51038E+05 1.82953E+05
    83426. 2.39034E+05 2.50842E+05 1.83406E+05
    83404. 2.38746E+05 2.50618E+05 1.83822E+05
    83382. 2.38267E+05 2.50186E+05 1.84151E+05
    83360. 2.38034E+05 2.50027E+05 1.84316E+05
    83338. 2.37639E+05 2.49676E+05 1.84306E+05
    83316. 2.37393E+05 2.49502E+05 1.84036E+05
    83294. 2.37003E+05 2.49169E+05 1.83151E+05
    83272. 2.36724E+05 2.48973E+05 1.81989E+05
    83250. 2.36353E+05 2.48652E+05 1.80385E+05
    83228. 2.35873E+05 2.48195E+05 1.79225E+05
    83206. 2.35663E+05 2.48063E+05 1.78529E+05
    83184. 2.35297E+05 2.47761E+05 1.77512E+05
    83162. 2.35101E+05 2.47605E+05 1.77094E+05
    83140. 2.34682E+05 2.47246E+05 1.76423E+05
    83118. 2.34277E+05 2.46897E+05 1.76289E+05
    83096. 2.34060E+05 2.46745E+05 1.76403E+05
    83074. 2.33688E+05 2.46426E+05 1.76629E+05
    83052. 2.33592E+05 2.46396E+05 1.77241E+05
    83030. 2.33166E+05 2.46022E+05 1.77580E+05
    83008. 2.32892E+05 2.45807E+05 1.77741E+05
    82986. 2.32373E+05 2.45323E+05 1.77726E+05
    82964. 2.32106E+05 2.45093E+05 1.78109E+05
    82942. 2.31798E+05 2.44850E+05 1.78188E+05
    82920. 2.31269E+05 2.44299E+05 1.78637E+05
    82898. 2.31020E+05 2.44333E+05 1.78739E+05
    82876. 2.30850E+05 2.44051E+05 1.79527E+05
    82854. 2.30671E+05 2.43949E+05 1.80006E+05
    82832. 2.30195E+05 2.43524E+05 1.80048E+05
    82810. 2.29404E+05 2.42831E+05 1.79607E+05
    82788. 2.29610E+05 2.43059E+05 1.79792E+05
    82766. 2.29046E+05 2.42523E+05 1.79352E+05
    82744. 2.28818E+05 2.42419E+05 1.78936E+05
    82722. 2.27989E+05 2.41628E+05 1.77991E+05
    82700. 2.28273E+05 2.41956E+05 1.78003E+05
    82678. 2.27976E+05 2.41750E+05 1.77312E+05
    82656. 2.27620E+05 2.41416E+05 1.76795E+05
    82634. 2.27319E+05 2.41176E+05 1.76187E+05
    82612. 2.27001E+05 2.40912E+05 1.75491E+05
    82590. 2.26667E+05 2.40638E+05 1.74692E+05
    82568. 2.26414E+05 2.40453E+05 1.74048E+05
    82546. 2.25939E+05 2.40014E+05 1.73244E+05
    82524. 2.25499E+05 2.39613E+05 1.72645E+05
    82502. 2.25291E+05 2.39460E+05 1.72237E+05
    82480. 2.24989E+05 2.39198E+05 1.71634E+05
    82458. 2.24535E+05 2.38773E+05 1.71083E+05
    82436. 2.24229E+05 2.38520E+05 1.70710E+05
    82414. 2.23975E+05 2.38330E+05 1.70557E+05
    82392. 2.23501E+05 2.37880E+05 1.70149E+05
    82370. 2.23106E+05 2.37528E+05 1.70135E+05
    82348. 2.22875E+05 2.37352E+05 1.70274E+05
    82326. 2.22572E+05 2.37097E+05 1.70402E+05
    82304. 2.22224E+05 2.36792E+05 1.70474E+05
    82282. 2.21727E+05 2.36326E+05 1.70380E+05
    82260. 2.21682E+05 2.36362E+05 1.70661E+05
    82238. 2.21263E+05 2.36018E+05 1.70697E+05
    82216. 2.20681E+05 2.35453E+05 1.70635E+05
    82194. 2.20406E+05 2.35255E+05 1.70712E+05
    82172. 2.20042E+05 2.34944E+05 1.70797E+05
    82150. 2.19719E+05 2.34673E+05 1.70905E+05
    82128. 2.19375E+05 2.34353E+05 1.70846E+05
    82106. 2.19015E+05 2.34032E+05 1.70920E+05
    82084. 2.18675E+05 2.33721E+05 1.71005E+05
    82062. 2.18137E+05 2.33171E+05 1.70816E+05
    82040. 2.17481E+05 2.32405E+05 1.70587E+05
    82018. 2.16457E+05 2.31192E+05 1.70132E+05
    81996. 2.15949E+05 2.31136E+05 1.69401E+05
    81974. 2.16635E+05 2.32460E+05 1.67716E+05
    81952. 2.16952E+05 2.32506E+05 1.68900E+05
    81930. 2.16681E+05 2.32063E+05 1.69255E+05
    81908. 2.16359E+05 2.31775E+05 1.68850E+05
    81886. 2.15880E+05 2.31315E+05 1.68156E+05
    81864. 2.15566E+05 2.31086E+05 1.67771E+05
    81842. 2.15183E+05 2.30717E+05 1.67087E+05
    81820. 2.14857E+05 2.30433E+05 1.66573E+05
    81798. 2.14304E+05 2.29897E+05 1.65925E+05
    81776. 2.13946E+05 2.29540E+05 1.65592E+05
    81754. 2.13293E+05 2.28772E+05 1.65091E+05
    81732. 2.12729E+05 2.28333E+05 1.64626E+05
    81710. 2.12521E+05 2.28548E+05 1.63319E+05
    81688. 2.12659E+05 2.28662E+05 1.63112E+05
    81666. 2.12588E+05 2.28539E+05 1.63621E+05
    81644. 2.12032E+05 2.28009E+05 1.63054E+05
    81622. 2.11772E+05 2.27782E+05 1.62803E+05
    81600. 2.11349E+05 2.27394E+05 1.62338E+05
    81578. 2.11080E+05 2.27156E+05 1.62103E+05
    81556. 2.10821E+05 2.26942E+05 1.61851E+05
    81534. 2.10350E+05 2.26514E+05 1.61400E+05
    81512. 2.10057E+05 2.26252E+05 1.61217E+05
    81490. 2.09700E+05 2.25937E+05 1.61160E+05
    81468. 2.09348E+05 2.25620E+05 1.60935E+05
    81446. 2.09096E+05 2.25449E+05 1.61002E+05
    81424. 2.08753E+05 2.25136E+05 1.60948E+05
    81402. 2.08467E+05 2.24887E+05 1.60965E+05
    81380. 2.08070E+05 2.24532E+05 1.60937E+05
    81358. 2.07375E+05 2.23822E+05 1.60493E+05
    81336. 2.07341E+05 2.23872E+05 1.60398E+05
    81314. 2.07026E+05 2.23574E+05 1.60432E+05
    81292. 2.06654E+05 2.23237E+05 1.60274E+05
    81270. 2.06290E+05 2.22903E+05 1.60171E+05
    81248. 2.05974E+05 2.22622E+05 1.60197E+05
    81226. 2.05742E+05 2.22481E+05 1.60097E+05
    81204. 2.05216E+05 2.21935E+05 1.59826E+05
    81168. 2.04522E+05 2.21295E+05 1.59160E+05
    81132. 2.04077E+05 2.20920E+05 1.59032E+05
    81096. 2.03414E+05 2.20299E+05 1.58598E+05
    81060. 2.02797E+05 2.19726E+05 1.58072E+05
    81024. 2.02320E+05 2.19333E+05 1.57569E+05
    80988. 2.01703E+05 2.18756E+05 1.57082E+05
    80952. 2.01195E+05 2.18312E+05 1.56551E+05
    80916. 2.00323E+05 2.17450E+05 1.55933E+05
    80880. 1.99037E+05 2.15860E+05 1.55442E+05
    80844. 1.97844E+05 2.15796E+05 1.52437E+05
    80808. 1.99248E+05 2.16574E+05 1.54726E+05
    80772. 1.98536E+05 2.15924E+05 1.53862E+05
    80736. 1.97852E+05 2.15241E+05 1.53535E+05
    80700. 1.96299E+05 2.13698E+05 1.53553E+05
    80664. 1.96720E+05 2.14251E+05 1.53478E+05
    80628. 1.96333E+05 2.13907E+05 1.52145E+05
    80592. 1.95850E+05 2.13500E+05 1.51696E+05
    80556. 1.95356E+05 2.13046E+05 1.51542E+05
    80520. 1.94761E+05 2.12532E+05 1.50869E+05
    80484. 1.93987E+05 2.11754E+05 1.50626E+05
    80448. 1.93334E+05 2.11136E+05 1.50205E+05
    80412. 1.92932E+05 2.10826E+05 1.49977E+05
    80376. 1.92261E+05 2.10160E+05 1.49617E+05
    80340. 1.91775E+05 2.09750E+05 1.49527E+05
    80304. 1.91094E+05 2.09075E+05 1.49522E+05
    80268. 1.90584E+05 2.08618E+05 1.49275E+05
    80232. 1.89967E+05 2.08050E+05 1.48856E+05
    80196. 1.89296E+05 2.07421E+05 1.48193E+05
    80160. 1.88964E+05 2.07158E+05 1.47925E+05
    80124. 1.88097E+05 2.06303E+05 1.47217E+05
    80088. 1.87690E+05 2.05934E+05 1.46979E+05
    80052. 1.87054E+05 2.05344E+05 1.46544E+05
    80016. 1.86337E+05 2.04656E+05 1.45907E+05
    79980. 1.85945E+05 2.04317E+05 1.45526E+05
    79944. 1.85373E+05 2.03764E+05 1.45081E+05
    79908. 1.84643E+05 2.03039E+05 1.44417E+05
    79872. 1.84144E+05 2.02576E+05 1.44078E+05
    79836. 1.82968E+05 2.01199E+05 1.43513E+05
    79800. 1.82981E+05 2.01554E+05 1.42665E+05
    79764. 1.82490E+05 2.01021E+05 1.42563E+05
    79728. 1.81860E+05 2.00429E+05 1.41946E+05
    79692. 1.81343E+05 1.99921E+05 1.41703E+05
    79656. 1.80452E+05 1.99116E+05 1.40994E+05
    79620. 1.80062E+05 1.98672E+05 1.40816E+05
    79584. 1.79661E+05 1.98314E+05 1.40764E+05
    79548. 1.79052E+05 1.97718E+05 1.40167E+05
    79512. 1.78345E+05 1.97025E+05 1.39582E+05
    79476. 1.77781E+05 1.96496E+05 1.39175E+05
    79440. 1.77183E+05 1.95899E+05 1.38802E+05
    79404. 1.76662E+05 1.95400E+05 1.38642E+05
    79368. 1.76102E+05 1.94896E+05 1.38392E+05
    79332. 1.75535E+05 1.94336E+05 1.38030E+05
    79296. 1.74929E+05 1.93775E+05 1.37570E+05
    79260. 1.74417E+05 1.93273E+05 1.37286E+05
    79224. 1.73786E+05 1.92665E+05 1.36826E+05
    79188. 1.73191E+05 1.92098E+05 1.36439E+05
    79152. 1.72725E+05 1.91661E+05 1.36250E+05
    79116. 1.72153E+05 1.91097E+05 1.35740E+05
    79080. 1.71592E+05 1.90581E+05 1.35264E+05
    79044. 1.70936E+05 1.89940E+05 1.34958E+05
    79008. 1.70556E+05 1.89580E+05 1.34610E+05
    78972. 1.69848E+05 1.88851E+05 1.34358E+05
    78936. 1.69381E+05 1.88409E+05 1.34062E+05
    78900. 1.68714E+05 1.87735E+05 1.33675E+05
    78864. 1.68232E+05 1.87303E+05 1.33096E+05
    78828. 1.67591E+05 1.86655E+05 1.32688E+05
    78792. 1.67009E+05 1.86092E+05 1.32304E+05
    78756. 1.66468E+05 1.85571E+05 1.31849E+05
    78720. 1.65843E+05 1.84933E+05 1.31464E+05
    78684. 1.65256E+05 1.84333E+05 1.31162E+05
    78648. 1.64679E+05 1.83791E+05 1.30724E+05
    78612. 1.64108E+05 1.83218E+05 1.30542E+05
    78576. 1.63457E+05 1.82561E+05 1.30038E+05
    78540. 1.62998E+05 1.82143E+05 1.29823E+05
    78504. 1.62267E+05 1.81398E+05 1.29342E+05
    78468. 1.61656E+05 1.80777E+05 1.28823E+05
    78432. 1.61207E+05 1.80377E+05 1.28431E+05
    78396. 1.60602E+05 1.79780E+05 1.27850E+05
    78360. 1.60101E+05 1.79301E+05 1.27608E+05
    78324. 1.59432E+05 1.78618E+05 1.27387E+05
    78288. 1.58852E+05 1.78033E+05 1.27338E+05
    78252. 1.58309E+05 1.77487E+05 1.27046E+05
    78216. 1.57749E+05 1.76952E+05 1.26620E+05
    78180. 1.57208E+05 1.76420E+05 1.25847E+05
    78144. 1.56563E+05 1.75764E+05 1.25336E+05
    78108. 1.56020E+05 1.75213E+05 1.24920E+05
    78072. 1.55608E+05 1.74843E+05 1.24579E+05
    78036. 1.54926E+05 1.74125E+05 1.24260E+05
    78000. 1.54342E+05 1.73523E+05 1.23841E+05
    77964. 1.53834E+05 1.73041E+05 1.23851E+05
    77928. 1.53146E+05 1.72348E+05 1.23489E+05
    77892. 1.52640E+05 1.71831E+05 1.23105E+05
    77856. 1.52098E+05 1.71299E+05 1.22492E+05
    77820. 1.51536E+05 1.70719E+05 1.22176E+05
    77784. 1.50779E+05 1.69905E+05 1.21576E+05
    77748. 1.50207E+05 1.69330E+05 1.20988E+05
    77712. 1.49757E+05 1.68904E+05 1.20786E+05
    77676. 1.49023E+05 1.68134E+05 1.20155E+05
    77640. 1.48445E+05 1.67534E+05 1.19683E+05
    77604. 1.47828E+05 1.66897E+05 1.19191E+05
    77568. 1.47191E+05 1.66240E+05 1.18729E+05
    77532. 1.46739E+05 1.65780E+05 1.18462E+05
    77496. 1.46078E+05 1.65076E+05 1.18039E+05
    77460. 1.45398E+05 1.64373E+05 1.17454E+05
    77424. 1.44840E+05 1.63808E+05 1.17131E+05
    77388. 1.44336E+05 1.63294E+05 1.16854E+05
    77352. 1.43797E+05 1.62758E+05 1.16455E+05
    77316. 1.43071E+05 1.61995E+05 1.15790E+05
    77280. 1.42630E+05 1.61558E+05 1.15542E+05
    77244. 1.42138E+05 1.61044E+05 1.15318E+05
    77208. 1.41534E+05 1.60433E+05 1.14845E+05
    77172. 1.40928E+05 1.59789E+05 1.14459E+05
    77136. 1.40487E+05 1.59354E+05 1.14098E+05
    77100. 1.39926E+05 1.58780E+05 1.13720E+05
    77064. 1.39343E+05 1.58191E+05 1.13325E+05
    77028. 1.38646E+05 1.57467E+05 1.12862E+05
    76992. 1.38118E+05 1.56907E+05 1.12477E+05
    76956. 1.37585E+05 1.56370E+05 1.12074E+05
    76920. 1.36913E+05 1.55668E+05 1.11615E+05
    76884. 1.36376E+05 1.55096E+05 1.11401E+05
    76848. 1.35870E+05 1.54577E+05 1.11096E+05
    76812. 1.35237E+05 1.53908E+05 1.10630E+05
    76776. 1.34708E+05 1.53342E+05 1.10248E+05
    76740. 1.33938E+05 1.52529E+05 1.09595E+05
    76692. 1.33143E+05 1.51680E+05 1.08905E+05
    76644. 1.32382E+05 1.50891E+05 1.08507E+05
    76596. 1.31555E+05 1.49999E+05 1.07924E+05
    76548. 1.30732E+05 1.49116E+05 1.07448E+05
    76500. 1.29723E+05 1.48033E+05 1.06808E+05
    76452. 1.27925E+05 1.45934E+05 1.05617E+05
    76404. 1.30393E+05 1.49073E+05 1.07362E+05
    76356. 1.28389E+05 1.46768E+05 1.05854E+05
    76308. 1.27369E+05 1.45630E+05 1.05225E+05
    76260. 1.26271E+05 1.44392E+05 1.04508E+05
    76212. 1.25581E+05 1.43684E+05 1.04004E+05
    76164. 1.24769E+05 1.42833E+05 1.03572E+05
    76116. 1.23777E+05 1.41685E+05 1.02998E+05
    76068. 1.23128E+05 1.41061E+05 1.02475E+05
    76020. 1.22353E+05 1.40247E+05 1.02013E+05
    75972. 1.21587E+05 1.39483E+05 1.01160E+05
    75924. 1.20602E+05 1.38305E+05 1.00927E+05
    75876. 1.20118E+05 1.37814E+05 1.00571E+05
    75828. 1.19033E+05 1.36588E+05 9.98553E+04
    75780. 1.18166E+05 1.35655E+05 9.93158E+04
